trial	count_a	lat_a	count_m	lat_m	scorer
11146.20130313.1.38	1	317	1	317	LR
11146.20130313.1.39	-1	-1	-1	-1	LR
11146.20130313.1.40	-1	-1	0	317	LR
11146.20130313.1.41	1	377	1	350	LR
11146.20130313.1.42	2	144	2	133	LR
11146.20130313.1.43	1	349	1	350	LR
11146.20130313.1.44	1	373	1	367	LR
11146.20130313.1.45	2	159	2	133	LR
11146.20130313.1.46	1	490	-1	-1	LR
11146.20130313.1.47	2	120	2	117	LR
11146.20130313.1.48	-1	-1	-1	-1	LR
11145.20130311.1.1	2	194	2	120	LR
11145.20130311.1.2	1	342	1	333	LR
11145.20130311.1.3	1	400	-1	650	LR
11145.20130311.1.4	2	152	2	133	LR
11145.20130311.1.5	1	372	1	333	LR
11145.20130311.1.6	1	358	-1	-1	LR
11145.20130311.1.7	1	258	1	233	LR
11145.20130311.1.8	1	307	1	300	LR
11145.20130311.1.9	1	380	1	383	LR
11145.20130311.1.10	2	120	2	117	LR
11145.20130311.1.11	2	113	2	117	LR
11145.20130311.1.12	1	351	1	350	LR
11145.20130311.1.13	2	189	2	183	LR
11145.20130311.1.14	2	164	2	167	LR
11145.20130311.1.15	1	213	1	217	LR
11145.20130311.1.16	2	154	2	167	LR
11145.20130311.1.17	1	597	1	500	LR
11145.20130311.1.18	1	204	1	200	LR
11145.20130311.1.19	1	208	1	200	LR
11145.20130311.1.20	1	226	1	217	LR
11145.20130311.1.21	-1	-1	-1	-1	LR
11145.20130311.1.22	2	105	2	117	LR
11145.20130311.1.23	2	137	-1	-1	LR
11145.20130311.1.24	2	149	2	117	LR
11145.20130311.1.25	1	199	1	183	LR
11145.20130311.1.26	1	275	1	300	LR
11145.20130311.1.27	1	331	1	333	LR
11145.20130311.1.28	1	280	-1	-1	LR
11145.20130311.1.29	1	206	1	200	LR
11145.20130311.1.30	2	142	0	133	LR
11145.20130311.1.31	1	270	1	283	LR
11145.20130311.1.32	1	351	1	350	LR
11145.20130311.1.33	1	233	1	217	LR
11145.20130311.1.34	1	216	1	217	LR
11145.20130311.1.35	2	147	0	133	LR
11145.20130311.1.36	2	240	2	233	LR
11145.20130311.1.37	2	167	2	167	LR
11145.20130311.1.38	2	125	2	133	LR
11145.20130311.1.39	1	331	1	333	LR
11145.20130311.1.40	1	329	1	317	LR
11145.20130311.1.41	1	226	1	233	LR
11145.20130311.1.42	2	193	0	200	LR
11145.20130311.1.43	2	208	0	183	LR
11145.20130311.1.44	1	277	1	267	LR
11145.20130311.1.45	1	292	1	300	LR
11145.20130311.1.46	2	167	2	167	LR
11145.20130311.1.47	2	162	2	133	LR
11145.20130311.1.48	2	189	2	183	LR
11143.20130304.1.1	1	260	1	200	RC
11143.20130304.1.2	2	189	1	317	RC
11143.20130304.1.3	-1	-1	-1	-1	RC
11143.20130304.1.4	2	270	1	0	RC
11143.20130304.1.5	2	235	2	-33	RC
11143.20130304.1.6	2	147	2	150	RC
11143.20130304.1.7	1	216	1	-133	RC
11143.20130304.1.8	1	223	1	217	RC
11143.20130304.1.9	2	135	0	133	RC
11143.20130304.1.10	2	78	-1	-1	RC
11143.20130304.1.11	2	93	-1	-1	RC
11143.20130304.1.12	1	219	1	217	RC
11143.20130304.1.13	-1	-1	-1	-1	RC
11143.20130304.1.14	-1	-1	-1	550	RC
11143.20130304.1.15	1	208	1	200	RC
11143.20130304.1.16	2	140	-1	-1	RC
11143.20130304.1.17	2	130	1	233	RC
11143.20130304.1.18	-1	-1	-1	-1	RC
11143.20130304.1.19	1	244	1	233	RC
11143.20130304.1.20	1	240	1	233	RC
11143.20130304.1.21	-1	-1	-1	-1	RC
11143.20130304.1.22	2	164	-1	-1	RC
11143.20130304.1.23	-1	-1	2	-150	RC
11143.20130304.1.24	2	137	2	117	RC
11143.20130304.1.25	1	213	-1	-1	RC
11143.20130304.1.26	1	228	1	233	RC
11143.20130304.1.27	1	294	1	283	RC
11143.20130304.1.28	1	280	1	267	RC
11143.20130304.1.29	-1	-1	-1	-1	RC
11143.20130304.1.30	1	223	1	217	RC
11143.20130304.1.31	1	213	1	167	RC
11143.20130304.1.32	1	257	1	233	RC
11143.20130304.1.33	-1	-1	-1	-1	RC
11143.20130304.1.34	2	142	-1	-1	RC
11143.20130304.1.35	1	213	1	217	RC
11143.20130304.1.36	-1	-1	0	250	RC
11143.20130304.1.37	2	122	2	117	RC
11143.20130304.1.38	-1	-1	-1	-1	RC
11143.20130304.1.39	-1	-1	-1	-1	RC
11143.20130304.1.40	1	280	1	267	RC
11143.20130304.1.41	1	204	1	183	RC
11143.20130304.1.42	1	224	1	217	RC
11143.20130304.1.43	-1	-1	1	317	RC
11143.20130304.1.44	2	265	1	250	RC
11143.20130304.1.45	-1	-1	-1	-1	RC
11143.20130304.1.46	1	245	1	233	RC
11143.20130304.1.47	-1	-1	-1	-1	RC
11143.20130304.1.48	1	233	1	233	RC
11141.20130301.1.1	1	292	1	283	LR
11141.20130301.1.2	1	452	1	467	LR
11141.20130301.1.3	2	144	2	167	LR
11141.20130301.1.4	1	309	1	317	LR
11141.20130301.1.5	2	139	2	133	LR
11141.20130301.1.6	1	201	1	217	LR
11141.20130301.1.7	1	333	1	333	LR
11141.20130301.1.8	1	262	1	267	LR
11141.20130301.1.9	1	353	1	350	LR
11141.20130301.1.10	2	159	2	150	LR
11141.20130301.1.11	1	342	1	333	LR
11141.20130301.1.12	1	395	1	383	LR
11141.20130301.1.13	1	357	1	350	LR
11141.20130301.1.14	2	231	2	233	LR
11141.20130301.1.15	1	277	1	267	LR
11141.20130301.1.16	2	194	2	200	LR
11141.20130301.1.17	1	361	1	383	LR
11141.20130301.1.18	2	169	2	167	LR
11141.20130301.1.19	1	294	1	283	LR
11141.20130301.1.20	1	395	1	400	LR
11141.20130301.1.21	1	248	1	250	LR
11141.20130301.1.22	1	228	1	233	LR
11141.20130301.1.23	1	201	1	183	LR
11141.20130301.1.24	2	244	2	250	LR
11141.20130301.1.25	1	262	1	267	LR
11141.20130301.1.26	1	405	1	383	LR
11141.20130301.1.27	-1	-1	-1	-1	LR
11141.20130301.1.28	2	186	2	183	LR
11141.20130301.1.29	1	260	1	250	LR
11141.20130301.1.30	1	262	1	217	LR
11141.20130301.1.31	1	260	1	250	LR
11141.20130301.1.32	1	309	1	283	LR
11141.20130301.1.33	1	258	1	250	LR
11141.20130301.1.34	1	257	1	233	LR
11141.20130301.1.35	2	152	2	167	LR
11141.20130301.1.36	1	307	1	300	LR
11141.20130301.1.37	2	179	2	167	LR
11141.20130301.1.38	1	290	1	283	LR
11141.20130301.1.39	1	256	1	250	LR
11141.20130301.1.40	1	240	1	250	LR
11141.20130301.1.41	1	270	1	267	LR
11141.20130301.1.42	1	279	1	283	LR
11141.20130301.1.43	2	144	2	133	LR
11141.20130301.1.44	2	179	2	183	LR
11141.20130301.1.45	2	157	2	150	LR
11141.20130301.1.46	2	221	2	217	LR
11141.20130301.1.47	2	137	2	150	LR
11141.20130301.1.48	1	294	1	283	LR
11140.20130228.1.1	1	412	1	367	LR
11140.20130228.1.2	1	341	1	333	LR
11140.20130228.1.3	2	191	2	183	LR
11140.20130228.1.4	1	415	1	400	LR
11140.20130228.1.5	1	344	1	333	LR
11140.20130228.1.6	1	459	1	483	LR
11140.20130228.1.7	1	314	1	317	LR
11140.20130228.1.8	1	277	1	267	LR
11140.20130228.1.9	1	255	1	267	LR
11140.20130228.1.10	-1	-1	-1	-1	LR
11140.20130228.1.11	1	299	1	317	LR
11140.20130228.1.12	1	358	1	333	LR
11140.20130228.1.13	1	351	1	333	LR
11140.20130228.1.14	1	339	1	333	LR
11140.20130228.1.15	-1	-1	-1	-1	LR
11140.20130228.1.16	1	282	1	283	LR
11140.20130228.1.17	-1	-1	-1	-1	LR
11140.20130228.1.18	1	307	1	250	LR
11140.20130228.1.19	2	164	0	150	LR
11140.20130228.1.20	-1	-1	-1	-1	LR
11140.20130228.1.21	1	579	1	517	LR
11140.20130228.1.22	1	343	1	350	LR
11140.20130228.1.23	1	277	1	267	LR
11140.20130228.1.24	2	179	0	183	LR
11140.20130228.1.25	1	290	1	300	LR
11140.20130228.1.26	1	302	1	300	LR
11140.20130228.1.27	-1	-1	-1	-1	LR
11140.20130228.1.28	1	243	1	233	LR
11140.20130228.1.29	-1	-1	-1	-1	LR
11140.20130228.1.30	1	206	1	200	LR
11140.20130228.1.31	1	304	1	300	LR
11140.20130228.1.32	1	290	1	283	LR
11140.20130228.1.33	1	322	1	333	LR
11140.20130228.1.34	1	405	1	350	LR
11140.20130228.1.35	2	135	-1	-1	LR
11140.20130228.1.36	1	272	1	267	LR
11140.20130228.1.37	1	344	1	350	LR
11140.20130228.1.38	-1	-1	-1	-1	LR
11140.20130228.1.39	1	334	1	283	LR
11140.20130228.1.40	1	290	1	267	LR
11140.20130228.1.41	1	302	1	317	LR
11140.20130228.1.42	-1	-1	-1	-1	LR
11140.20130228.1.43	1	367	1	383	LR
11140.20130228.1.44	-1	-1	-1	-1	LR
11140.20130228.1.45	2	184	2	183	LR
11140.20130228.1.46	1	314	1	317	LR
11140.20130228.1.47	1	297	1	300	LR
11140.20130228.1.48	1	238	1	233	LR
11139.20130225.1.1	1	289	1	217	LR
11139.20130225.1.2	1	316	1	333	LR
11139.20130225.1.3	1	334	1	317	LR
11139.20130225.1.4	1	317	1	300	LR
11139.20130225.1.5	1	299	1	300	LR
11139.20130225.1.6	1	277	1	250	LR
11139.20130225.1.7	1	271	1	267	LR
11139.20130225.1.8	1	260	1	267	LR
11139.20130225.1.9	1	289	1	283	LR
11139.20130225.1.10	1	217	1	217	LR
11139.20130225.1.11	1	312	1	317	LR
11139.20130225.1.12	1	272	1	267	LR
11139.20130225.1.13	1	324	1	333	LR
11139.20130225.1.14	1	322	1	317	LR
11139.20130225.1.15	1	231	1	233	LR
11139.20130225.1.16	1	235	1	233	LR
11139.20130225.1.17	1	299	1	300	LR
11139.20130225.1.18	1	213	1	200	LR
11139.20130225.1.19	1	302	1	300	LR
11139.20130225.1.20	1	272	1	267	LR
11139.20130225.1.21	1	307	1	300	LR
11139.20130225.1.22	2	152	2	150	LR
11139.20130225.1.23	1	299	1	267	LR
11139.20130225.1.24	1	310	1	317	LR
11139.20130225.1.25	1	294	1	300	LR
11139.20130225.1.26	1	314	1	317	LR
11139.20130225.1.27	1	255	1	250	LR
11139.20130225.1.28	1	314	1	283	LR
11139.20130225.1.29	1	248	1	267	LR
11139.20130225.1.30	2	137	2	133	LR
11139.20130225.1.31	1	254	1	250	LR
11139.20130225.1.32	1	277	1	267	LR
11139.20130225.1.33	1	314	1	300	LR
11139.20130225.1.34	1	340	1	350	LR
11139.20130225.1.35	1	285	1	283	LR
11139.20130225.1.36	1	235	1	250	LR
11139.20130225.1.37	1	233	1	233	LR
11139.20130225.1.38	1	240	1	233	LR
11139.20130225.1.39	1	250	1	250	LR
11139.20130225.1.40	1	204	1	217	LR
11139.20130225.1.41	1	383	1	383	LR
11139.20130225.1.42	1	280	1	283	LR
11139.20130225.1.43	1	316	1	300	LR
11139.20130225.1.44	1	293	1	317	LR
11139.20130225.1.45	1	313	1	300	LR
11139.20130225.1.46	2	142	2	133	LR
11139.20130225.1.47	2	177	2	167	LR
11139.20130225.1.48	1	272	1	283	LR
11137.20130218.1.1	1	329	1	200	JP
11137.20130218.1.2	2	201	2	200	JP
11137.20130218.1.3	1	256	1	250	JP
11137.20130218.1.4	1	409	1	367	JP
11137.20130218.1.5	-1	-1	-1	-1	JP
11137.20130218.1.6	2	179	2	167	JP
11137.20130218.1.7	1	349	1	367	JP
11137.20130218.1.8	1	279	1	283	JP
11137.20130218.1.9	1	221	1	217	JP
11137.20130218.1.10	1	172	1	150	JP
11137.20130218.1.11	1	228	-1	-1	JP
11137.20130218.1.12	1	240	1	233	JP
11137.20130218.1.13	2	108	2	100	JP
11137.20130218.1.14	1	285	1	283	JP
11137.20130218.1.15	1	277	1	267	JP
11137.20130218.1.16	1	244	1	233	JP
11137.20130218.1.17	1	262	1	283	JP
11137.20130218.1.18	1	189	1	183	JP
11137.20130218.1.19	1	237	1	200	JP
11137.20130218.1.20	1	142	1	133	JP
11137.20130218.1.21	1	277	1	283	JP
11137.20130218.1.22	1	144	1	150	JP
11137.20130218.1.23	1	194	1	167	JP
11137.20130218.1.24	2	120	0	83	JP
11137.20130218.1.25	1	195	1	183	JP
11137.20130218.1.26	1	176	1	167	JP
11137.20130218.1.27	1	164	-1	-1	JP
11137.20130218.1.28	1	267	1	250	JP
11137.20130218.1.29	2	83	0	83	JP
11137.20130218.1.30	1	267	1	267	JP
11137.20130218.1.31	1	211	1	200	JP
11137.20130218.1.32	1	277	1	267	JP
11137.20130218.1.33	2	93	2	67	JP
11137.20130218.1.34	2	181	2	200	JP
11137.20130218.1.35	1	223	1	217	JP
11137.20130218.1.36	1	208	1	217	JP
11137.20130218.1.37	1	228	1	217	JP
11137.20130218.1.38	1	211	1	200	JP
11137.20130218.1.39	1	272	1	283	JP
11137.20130218.1.40	1	260	1	250	JP
11137.20130218.1.41	1	211	1	183	JP
11137.20130218.1.42	1	201	1	183	JP
11137.20130218.1.43	1	233	1	233	JP
11137.20130218.1.44	1	267	1	267	JP
11137.20130218.1.45	1	226	1	217	JP
11137.20130218.1.46	1	267	1	267	JP
11137.20130218.1.47	1	144	1	150	JP
11137.20130218.1.48	1	233	1	217	JP
11133.20130215.1.1	2	140	2	117	JP
11133.20130215.1.2	1	507	1	500	JP
11133.20130215.1.3	1	259	1	250	JP
11133.20130215.1.4	-1	-1	-1	-1	JP
11133.20130215.1.5	-1	-1	-1	-1	JP
11133.20130215.1.6	1	162	1	167	JP
11133.20130215.1.7	2	186	2	433	JP
11133.20130215.1.8	2	142	2	133	JP
11133.20130215.1.9	1	636	1	650	JP
11133.20130215.1.10	1	218	1	217	JP
11133.20130215.1.11	1	255	1	250	JP
11133.20130215.1.12	2	159	2	150	JP
11133.20130215.1.13	1	248	1	217	JP
11133.20130215.1.14	1	312	1	300	JP
11133.20130215.1.15	2	135	2	133	JP
11133.20130215.1.16	1	317	1	317	JP
11133.20130215.1.17	1	292	1	300	JP
11133.20130215.1.18	1	144	1	133	JP
11133.20130215.1.19	1	422	1	417	JP
11133.20130215.1.20	2	130	2	117	JP
11133.20130215.1.21	1	307	1	300	JP
11133.20130215.1.22	1	253	1	250	JP
11133.20130215.1.23	1	222	1	217	JP
11133.20130215.1.24	2	255	1	367	JP
11133.20130215.1.25	1	282	1	283	JP
11133.20130215.1.26	1	346	1	350	JP
11133.20130215.1.27	1	356	1	350	JP
11133.20130215.1.28	2	127	2	117	JP
11133.20130215.1.29	1	508	-1	-1	JP
11133.20130215.1.30	1	285	1	283	JP
11133.20130215.1.31	1	262	1	283	JP
11133.20130215.1.32	-1	-1	-1	-1	JP
11133.20130215.1.33	1	405	1	400	JP
11133.20130215.1.34	1	394	1	367	JP
11133.20130215.1.35	1	427	1	450	JP
11133.20130215.1.36	1	641	-1	-1	JP
11133.20130215.1.37	1	690	1	700	JP
11133.20130215.1.38	1	575	1	583	JP
11133.20130215.1.39	1	231	1	217	JP
11133.20130215.1.40	1	336	1	367	JP
11133.20130215.1.41	2	172	2	167	JP
11133.20130215.1.42	1	368	1	367	JP
11133.20130215.1.43	1	469	1	450	JP
11133.20130215.1.44	1	356	1	367	JP
11133.20130215.1.45	2	250	1	267	JP
11133.20130215.1.46	1	349	1	350	JP
11133.20130215.1.47	1	302	1	317	JP
11133.20130215.1.48	1	282	1	267	JP
11130.20130213.1.1	1	245	1	100	RI
11130.20130213.1.2	1	233	1	233	RI
11130.20130213.1.3	1	233	1	233	RI
11130.20130213.1.4	1	248	1	250	RI
11130.20130213.1.5	2	130	2	133	RI
11130.20130213.1.6	2	290	0	317	RI
11130.20130213.1.7	2	120	2	100	RI
11130.20130213.1.8	2	149	2	150	RI
11130.20130213.1.9	1	250	1	233	RI
11130.20130213.1.10	1	277	1	283	RI
11130.20130213.1.11	2	130	2	117	RI
11130.20130213.1.12	2	130	2	117	RI
11130.20130213.1.13	2	117	2	117	RI
11130.20130213.1.14	1	235	1	233	RI
11130.20130213.1.15	2	154	2	150	RI
11130.20130213.1.16	1	228	1	233	RI
11130.20130213.1.17	2	191	2	183	RI
11130.20130213.1.18	2	167	0	150	RI
11130.20130213.1.19	1	248	1	250	RI
11130.20130213.1.20	1	258	1	267	RI
11130.20130213.1.21	1	211	1	200	RI
11130.20130213.1.22	1	209	1	183	RI
11130.20130213.1.23	2	162	2	167	RI
11130.20130213.1.24	1	234	1	233	RI
11130.20130213.1.25	1	194	1	200	RI
11130.20130213.1.26	2	120	2	133	RI
11130.20130213.1.27	2	169	2	167	RI
11130.20130213.1.28	2	117	2	83	RI
11130.20130213.1.29	2	122	2	133	RI
11130.20130213.1.30	1	206	1	217	RI
11130.20130213.1.31	1	270	1	267	RI
11130.20130213.1.32	1	329	1	333	RI
11130.20130213.1.33	2	132	2	150	RI
11130.20130213.1.34	2	130	2	133	RI
11130.20130213.1.35	2	221	2	217	RI
11130.20130213.1.36	1	201	1	183	RI
11130.20130213.1.37	1	186	1	183	RI
11130.20130213.1.38	2	98	2	83	RI
11130.20130213.1.39	1	176	1	167	RI
11130.20130213.1.40	1	211	1	217	RI
11130.20130213.1.41	2	127	2	117	RI
11130.20130213.1.42	1	181	1	183	RI
11130.20130213.1.43	1	221	1	217	RI
11130.20130213.1.44	1	214	1	200	RI
11130.20130213.1.45	1	206	1	217	RI
11130.20130213.1.46	1	159	1	150	RI
11130.20130213.1.47	2	144	2	150	RI
11130.20130213.1.48	2	117	2	117	RI
11129.20130213.1.1	1	253	1	100	RC
11129.20130213.1.2	2	223	2	217	RC
11129.20130213.1.3	1	309	1	283	RC
11129.20130213.1.4	2	127	0	117	RC
11129.20130213.1.5	-1	-1	1	250	RC
11129.20130213.1.6	1	290	1	283	RC
11129.20130213.1.7	1	274	1	267	RC
11129.20130213.1.8	1	249	1	867	RC
11129.20130213.1.9	1	226	1	233	RC
11129.20130213.1.10	1	270	1	267	RC
11129.20130213.1.11	1	235	1	233	RC
11129.20130213.1.12	1	353	1	367	RC
11129.20130213.1.13	-1	-1	1	267	RC
11129.20130213.1.14	1	260	1	250	RC
11129.20130213.1.15	1	280	1	283	RC
11129.20130213.1.16	1	235	1	233	RC
11129.20130213.1.17	1	226	1	217	RC
11129.20130213.1.18	1	314	1	333	RC
11129.20130213.1.19	1	302	1	300	RC
11129.20130213.1.20	1	245	1	250	RC
11129.20130213.1.21	1	189	1	183	RC
11129.20130213.1.22	1	270	1	283	RC
11129.20130213.1.23	1	304	1	300	RC
11129.20130213.1.24	1	181	1	183	RC
11129.20130213.1.25	1	250	1	267	RC
11129.20130213.1.26	1	95	1	83	RC
11129.20130213.1.27	1	206	1	200	RC
11129.20130213.1.28	2	132	2	117	RC
11129.20130213.1.29	1	263	1	250	RC
11129.20130213.1.30	2	231	1	300	RC
11129.20130213.1.31	1	208	1	217	RC
11129.20130213.1.32	1	186	1	183	RC
11129.20130213.1.33	1	234	1	233	RC
11129.20130213.1.34	1	206	1	200	RC
11129.20130213.1.35	1	314	1	300	RC
11129.20130213.1.36	1	299	1	283	RC
11129.20130213.1.37	1	221	1	217	RC
11129.20130213.1.38	1	275	1	283	RC
11129.20130213.1.39	1	211	1	200	RC
11129.20130213.1.40	1	221	1	217	RC
11129.20130213.1.41	1	245	1	267	RC
11129.20130213.1.42	1	250	1	250	RC
11129.20130213.1.43	1	196	1	200	RC
11129.20130213.1.44	1	243	1	233	RC
11129.20130213.1.45	1	214	1	183	RC
11129.20130213.1.46	1	262	1	267	RC
11129.20130213.1.47	1	231	1	217	RC
11129.20130213.1.48	1	302	1	317	RC
11128.20130212.1.1	2	176	0	150	RI
11128.20130212.1.2	-1	-1	2	217	RI
11128.20130212.1.3	2	152	0	150	RI
11128.20130212.1.4	1	484	1	483	RI
11128.20130212.1.5	1	422	1	450	RI
11128.20130212.1.6	2	159	2	150	RI
11128.20130212.1.7	1	307	1	300	RI
11128.20130212.1.8	2	174	2	167	RI
11128.20130212.1.9	2	176	1	150	RI
11128.20130212.1.10	1	235	-1	-1	RI
11128.20130212.1.11	1	341	1	333	RI
11128.20130212.1.12	1	353	1	350	RI
11128.20130212.1.13	1	334	1	333	RI
11128.20130212.1.14	1	290	1	300	RI
11128.20130212.1.15	2	162	2	183	RI
11128.20130212.1.16	1	265	1	267	RI
11128.20130212.1.17	2	181	2	200	RI
11128.20130212.1.18	1	226	1	233	RI
11128.20130212.1.19	2	206	2	217	RI
11128.20130212.1.20	1	242	1	250	RI
11128.20130212.1.21	1	275	1	267	RI
11128.20130212.1.22	1	240	1	250	RI
11128.20130212.1.23	2	135	2	133	RI
11128.20130212.1.24	1	226	1	217	RI
11128.20130212.1.25	1	272	1	300	RI
11128.20130212.1.26	1	331	1	333	RI
11128.20130212.1.27	1	211	1	217	RI
11128.20130212.1.28	1	277	1	283	RI
11128.20130212.1.29	1	307	1	317	RI
11128.20130212.1.30	1	285	1	283	RI
11128.20130212.1.31	2	186	2	200	RI
11128.20130212.1.32	-1	-1	-1	-1	RI
11128.20130212.1.33	1	269	1	267	RI
11128.20130212.1.34	1	235	1	267	RI
11128.20130212.1.35	1	179	1	183	RI
11128.20130212.1.36	2	221	2	233	RI
11128.20130212.1.37	1	277	1	283	RI
11128.20130212.1.38	2	137	2	133	RI
11128.20130212.1.39	2	194	2	200	RI
11128.20130212.1.40	2	174	2	167	RI
11128.20130212.1.41	1	498	1	500	RI
11128.20130212.1.42	1	334	1	317	RI
11128.20130212.1.43	1	290	1	300	RI
11128.20130212.1.44	2	159	2	150	RI
11128.20130212.1.45	2	221	1	383	RI
11128.20130212.1.46	1	317	1	317	RI
11128.20130212.1.47	1	265	1	250	RI
11128.20130212.1.48	1	378	1	367	RI
11123.20130208.1.1	1	304	1	150	RI
11123.20130208.1.2	1	250	1	233	RI
11123.20130208.1.3	1	215	1	217	RI
11123.20130208.1.4	1	115	1	117	RI
11123.20130208.1.5	1	238	1	233	RI
11123.20130208.1.6	1	324	1	350	RI
11123.20130208.1.7	1	191	1	200	RI
11123.20130208.1.8	1	189	1	183	RI
11123.20130208.1.9	1	243	1	233	RI
11123.20130208.1.10	1	221	1	200	RI
11123.20130208.1.11	2	199	2	200	RI
11123.20130208.1.12	1	280	1	267	RI
11123.20130208.1.13	1	208	1	200	RI
11123.20130208.1.14	2	258	2	283	RI
11123.20130208.1.15	1	282	1	283	RI
11123.20130208.1.16	1	98	1	100	RI
11123.20130208.1.17	1	142	1	150	RI
11123.20130208.1.18	1	272	1	283	RI
11123.20130208.1.19	2	122	2	117	RI
11123.20130208.1.20	1	449	1	433	RI
11123.20130208.1.21	1	341	1	367	RI
11123.20130208.1.22	1	260	1	250	RI
11123.20130208.1.23	1	240	1	233	RI
11123.20130208.1.24	2	164	2	150	RI
11123.20130208.1.25	1	292	1	317	RI
11123.20130208.1.26	1	233	1	233	RI
11123.20130208.1.27	1	245	1	250	RI
11123.20130208.1.28	2	299	2	317	RI
11123.20130208.1.29	2	132	2	133	RI
11123.20130208.1.30	2	169	2	167	RI
11123.20130208.1.31	1	262	1	250	RI
11123.20130208.1.32	2	228	2	233	RI
11123.20130208.1.33	2	216	2	217	RI
11123.20130208.1.34	-1	-1	-1	-1	RI
11123.20130208.1.35	1	258	1	267	RI
11123.20130208.1.36	1	270	1	300	RI
11123.20130208.1.37	-1	-1	-1	-1	RI
11123.20130208.1.38	1	267	1	267	RI
11123.20130208.1.39	1	208	1	217	RI
11123.20130208.1.40	1	258	1	267	RI
11123.20130208.1.41	2	149	2	150	RI
11123.20130208.1.42	1	267	1	283	RI
11123.20130208.1.43	1	240	1	250	RI
11123.20130208.1.44	1	258	1	283	RI
11123.20130208.1.45	1	238	1	267	RI
11123.20130208.1.46	2	135	2	117	RI
11123.20130208.1.47	1	294	1	300	RI
11123.20130208.1.48	1	385	1	367	RI
11116.20130123.1.1	1	420	1	300	LR
11116.20130123.1.2	1	516	1	517	LR
11116.20130123.1.3	1	400	1	417	LR
11116.20130123.1.4	1	363	1	367	LR
11116.20130123.1.5	1	388	1	400	LR
11116.20130123.1.6	2	184	2	183	LR
11116.20130123.1.7	1	378	1	383	LR
11116.20130123.1.8	1	287	1	300	LR
11116.20130123.1.9	1	400	1	400	LR
11116.20130123.1.10	1	302	1	300	LR
11116.20130123.1.11	1	368	1	367	LR
11116.20130123.1.12	2	250	2	250	LR
11116.20130123.1.13	1	265	1	267	LR
11116.20130123.1.14	1	293	1	283	LR
11116.20130123.1.15	-1	-1	-1	-1	LR
11116.20130123.1.16	1	297	1	300	LR
11116.20130123.1.17	2	231	2	183	LR
11116.20130123.1.18	1	353	1	350	LR
11116.20130123.1.19	1	454	1	400	LR
11116.20130123.1.20	-1	-1	0	83	LR
11116.20130123.1.21	2	137	2	133	LR
11116.20130123.1.22	1	314	1	333	LR
11116.20130123.1.23	1	353	1	350	LR
11116.20130123.1.24	1	275	1	267	LR
11116.20130123.1.25	1	412	1	233	LR
11116.20130123.1.26	1	683	-1	-1	LR
11116.20130123.1.27	1	302	1	233	LR
11116.20130123.1.28	1	285	1	250	LR
11116.20130123.1.29	1	393	1	383	LR
11116.20130123.1.30	1	403	1	383	LR
11116.20130123.1.31	1	265	1	250	LR
11116.20130123.1.32	1	287	1	250	LR
11116.20130123.1.33	1	398	1	333	LR
11116.20130123.1.34	2	211	2	183	LR
11116.20130123.1.35	1	439	-1	-1	LR
11116.20130123.1.36	1	226	1	183	LR
11116.20130123.1.37	2	213	2	217	LR
11116.20130123.1.38	1	332	1	267	LR
11116.20130123.1.39	1	334	1	300	LR
11116.20130123.1.40	1	312	1	300	LR
11116.20130123.1.41	-1	-1	1	383	LR
11116.20130123.1.42	-1	-1	-1	-1	LR
11116.20130123.1.43	-1	-1	-1	-1	LR
11116.20130123.1.44	1	294	1	300	LR
11116.20130123.1.45	1	317	1	333	LR
11116.20130123.1.46	1	403	1	400	LR
11116.20130123.1.47	-1	-1	-1	-1	LR
11116.20130123.1.48	-1	-1	-1	-1	LR
11114.20130121.1.1	2	147	2	-33	RC
11114.20130121.1.2	2	238	0	250	RC
11114.20130121.1.3	2	196	0	217	RC
11114.20130121.1.4	2	213	0	217	RC
11114.20130121.1.5	2	130	2	100	RC
11114.20130121.1.6	0	147	0	133	RC
11114.20130121.1.7	-1	-1	1	233	RC
11114.20130121.1.8	0	110	0	100	RC
11114.20130121.1.9	2	255	0	267	RC
11114.20130121.1.10	0	116	0	100	RC
11114.20130121.1.11	-1	-1	-1	-1	RC
11114.20130121.1.12	1	209	1	200	RC
11114.20130121.1.13	2	142	2	133	RC
11114.20130121.1.14	1	280	1	300	RC
11114.20130121.1.15	2	113	0	117	RC
11114.20130121.1.16	-1	-1	0	117	RC
11114.20130121.1.17	2	135	1	200	RC
11114.20130121.1.18	-1	-1	0	100	RC
11114.20130121.1.19	-1	-1	0	100	RC
11114.20130121.1.20	2	130	0	133	RC
11114.20130121.1.21	2	122	2	117	RC
11114.20130121.1.22	0	147	0	133	RC
11114.20130121.1.23	-1	-1	0	100	RC
11114.20130121.1.24	-1	-1	0	117	RC
11114.20130121.1.25	2	127	0	100	RC
11114.20130121.1.26	-1	-1	0	100	RC
11114.20130121.1.27	2	149	0	117	RC
11114.20130121.1.28	2	113	0	133	RC
11114.20130121.1.29	2	120	2	117	RC
11114.20130121.1.30	1	204	-1	-1	RC
11114.20130121.1.31	1	184	1	183	RC
11114.20130121.1.32	0	152	0	150	RC
11114.20130121.1.33	2	130	0	133	RC
11114.20130121.1.34	2	115	0	100	RC
11114.20130121.1.35	-1	-1	0	100	RC
11114.20130121.1.36	2	183	2	217	RC
11114.20130121.1.37	-1	-1	1	200	RC
