trial	count_a	lat_a	count_m	lat_m	scorer	xdat
11157.20130424.1.31	1	349	1	350	RI	202
11157.20130424.1.32	1	353	1	350	RI	120
11157.20130424.1.33	1	409	1	400	RI	204
11157.20130424.1.34	1	409	1	400	RI	144
11157.20130424.1.35	1	420	1	417	RI	125
11157.20130424.1.36	2	286	2	283	RI	117
11157.20130424.1.37	1	393	1	383	RI	114
11157.20130424.1.38	2	353	2	350	RI	202
11157.20130424.1.39	1	421	1	417	RI	204
11157.20130424.1.40	1	609	1	583	RI	137
11157.20130424.1.41	1	361	1	350	RI	131
11157.20130424.1.42	1	481	1	467	RI	145
11157.20130424.1.43	1	533	1	533	RI	204
11157.20130424.1.44	1	585	1	583	RI	119
11157.20130424.1.45	1	413	1	417	RI	150
11157.20130424.1.46	1	433	1	433	RI	121
11157.20130424.1.47	1	361	1	367	RI	147
11157.20130424.1.48	1	389	1	383	RI	134
11157.20130424.1.49	1	413	1	400	RI	115
11157.20130424.1.50	1	373	1	367	RI	202
11157.20130424.1.51	1	405	1	400	RI	124
11157.20130424.1.52	1	661	1	650	RI	128
11157.20130424.1.53	1	104	2	450	RI	113
11157.20130424.1.54	1	599	1	600	RI	133
11157.20130424.1.55	1	1153	1	1150	RI	203
11157.20130424.1.56	1	365	1	383	RI	148
11157.20130424.1.57	1	345	1	367	RI	202
11157.20130424.1.58	1	393	1	417	RI	201
11157.20130424.1.59	1	420	1	450	RI	201
11157.20130424.1.60	1	353	1	367	RI	135
11156.20130423.2.1	1	485	1	267	RI	201
11156.20130423.2.2	1	373	1	367	RI	201
11156.20130423.2.3	1	501	1	500	RI	143
11156.20130423.2.4	1	473	1	483	RI	201
11156.20130423.2.5	1	449	1	450	RI	118
11156.20130423.2.6	1	517	1	483	RI	201
11156.20130423.2.7	1	517	1	517	RI	202
11156.20130423.2.8	1	561	1	550	RI	120
11156.20130423.2.9	1	481	1	467	RI	140
11156.20130423.2.10	1	597	1	583	RI	148
11156.20130423.2.11	1	633	1	633	RI	123
11156.20130423.2.12	1	701	1	700	RI	125
11156.20130423.2.13	1	537	1	533	RI	202
11156.20130423.2.14	1	521	1	517	RI	147
11156.20130423.2.15	1	489	1	467	RI	145
11156.20130423.2.16	1	718	1	717	RI	204
11156.20130423.2.17	1	517	1	533	RI	131
11156.20130423.2.18	1	581	1	583	RI	127
11156.20130423.2.19	1	489	1	483	RI	138
11156.20130423.2.20	1	NA	-1	-1	RI	111
11156.20130423.2.21	0	167	1	617	RI	113
11156.20130423.2.22	-1	-1	1	583	RI	
11156.20130423.2.23	1	610	1	467	RI	133
11156.20130423.2.24	1	539	1	567	RI	202
11156.20130423.2.25	1	622	1	633	RI	202
11156.20130423.2.26	1	440	1	450	RI	117
11156.20130423.2.27	1	480	1	483	RI	202
11156.20130423.2.28	1	551	1	550	RI	115
11156.20130423.2.29	1	575	1	583	RI	124
11156.20130423.2.30	1	595	1	617	RI	142
11156.20130423.2.31	1	480	1	500	RI	139
11156.20130423.2.32	1	530	1	517	RI	144
11156.20130423.2.33	1	472	1	467	RI	204
11156.20130423.2.34	1	610	1	600	RI	149
11156.20130423.2.35	1	583	1	583	RI	130
11156.20130423.2.36	1	690	1	683	RI	203
11156.20130423.2.37	1	492	1	483	RI	204
11156.20130423.2.38	1	492	1	483	RI	204
11156.20130423.2.39	1	808	1	817	RI	150
11156.20130423.2.40	1	721	1	733	RI	135
11156.20130423.2.41	1	547	1	550	RI	119
11156.20130423.2.42	1	567	1	567	RI	134
11156.20130423.2.43	1	457	1	450	RI	204
11156.20130423.2.44	-1	-1	-1	-1	RI	
11156.20130423.2.45	1	461	1	467	RI	126
11156.20130423.2.46	1	453	1	450	RI	203
11156.20130423.2.47	1	645	1	633	RI	128
11156.20130423.2.48	1	473	1	467	RI	146
11156.20130423.2.49	1	493	1	483	RI	121
11156.20130423.2.50	1	473	1	467	RI	203
11156.20130423.2.51	1	485	1	467	RI	132
11156.20130423.2.52	1	437	1	450	RI	201
11156.20130423.2.53	1	453	1	433	RI	203
11156.20130423.2.54	1	629	1	500	RI	203
11156.20130423.2.55	1	533	1	533	RI	122
11156.20130423.2.56	1	457	1	433	RI	129
11156.20130423.2.57	1	587	1	550	RI	112
11156.20130423.2.58	1	480	1	500	RI	141
11156.20130423.2.59	1	484	1	500	RI	136
11156.20130423.2.60	1	389	1	367	RI	137
11156.20130423.1.1	1	602	1	417	RI	127
11156.20130423.1.2	1	472	1	483	RI	118
11156.20130423.1.3	2	500	-1	-1	RI	143
11156.20130423.1.4	1	497	1	467	RI	112
11156.20130423.1.5	1	477	1	467	RI	203
11156.20130423.1.6	1	573	1	567	RI	132
11156.20130423.1.7	1	397	1	500	RI	136
11156.20130423.1.8	1	468	1	467	RI	201
11156.20130423.1.9	1	369	1	350	RI	122
11156.20130423.1.10	1	468	1	450	RI	202
11156.20130423.1.11	1	424	1	450	RI	203
11156.20130423.1.12	1	381	1	383	RI	139
11156.20130423.1.13	1	416	1	383	RI	130
11156.20130423.1.14	1	504	1	517	RI	123
11156.20130423.1.15	1	477	1	467	RI	140
11156.20130423.1.16	1	504	1	517	RI	201
11156.20130423.1.17	1	472	1	500	RI	204
11156.20130423.1.18	1	480	1	483	RI	111
11156.20130423.1.19	1	468	1	483	RI	129
11156.20130423.1.20	1	420	1	433	RI	204
11156.20130423.1.21	1	464	1	467	RI	116
11156.20130423.1.22	1	NA	-1	-1	RI	149
11156.20130423.1.23	1	468	1	483	RI	146
11156.20130423.1.24	1	456	1	467	RI	141
11156.20130423.1.25	1	420	1	433	RI	126
11156.20130423.1.26	1	444	1	467	RI	142
11156.20130423.1.27	1	393	1	400	RI	203
11156.20130423.1.28	1	NA	1	417	RI	138
11156.20130423.1.29	1	468	1	467	RI	203
11156.20130423.1.30	1	519	1	533	RI	201
11156.20130423.1.31	1	453	1	467	RI	202
11156.20130423.1.32	1	488	1	500	RI	120
11156.20130423.1.33	1	445	1	450	RI	204
11156.20130423.1.34	1	341	1	317	RI	144
11156.20130423.1.35	1	481	1	417	RI	125
11156.20130423.1.36	1	425	1	417	RI	117
11156.20130423.1.37	1	448	1	450	RI	114
11156.20130423.1.38	1	511	1	517	RI	202
11156.20130423.1.39	1	484	1	500	RI	204
11156.20130423.1.40	1	393	1	400	RI	137
11156.20130423.1.41	1	385	1	400	RI	131
11156.20130423.1.42	1	565	1	550	RI	145
11156.20130423.1.43	1	409	1	417	RI	204
11156.20130423.1.44	1	497	1	500	RI	119
11156.20130423.1.45	1	437	1	433	RI	150
11156.20130423.1.46	1	697	1	683	RI	121
11156.20130423.1.47	1	557	1	550	RI	147
11156.20130423.1.48	1	421	1	417	RI	134
11156.20130423.1.49	1	481	1	483	RI	115
11156.20130423.1.50	1	521	1	483	RI	202
11156.20130423.1.51	1	561	1	550	RI	124
11156.20130423.1.52	1	361	1	450	RI	128
11156.20130423.1.53	1	365	1	350	RI	113
11156.20130423.1.54	1	500	1	517	RI	133
11156.20130423.1.55	1	440	1	367	RI	203
11156.20130423.1.56	1	389	1	383	RI	148
11156.20130423.1.57	1	480	1	483	RI	202
11156.20130423.1.58	1	476	1	500	RI	201
11156.20130423.1.59	1	369	1	383	RI	201
11156.20130423.1.60	-1	-1	-1	-1	RI	
11152.20130412.2.1	1	416	1	283	SC	201
11152.20130412.2.2	1	353	1	367	SC	201
11152.20130412.2.3	1	353	1	367	SC	143
11152.20130412.2.4	1	484	1	483	SC	201
11152.20130412.2.5	1	511	1	517	SC	118
11152.20130412.2.6	1	405	1	417	SC	201
11152.20130412.2.7	1	357	1	367	SC	202
11152.20130412.2.8	1	401	1	400	SC	120
11152.20130412.2.9	1	361	1	350	SC	140
11152.20130412.2.10	1	377	1	367	SC	148
11152.20130412.2.11	1	401	1	417	SC	123
11152.20130412.2.12	2	270	2	283	SC	125
11152.20130412.2.13	1	381	1	383	SC	202
11152.20130412.2.14	1	396	1	400	SC	147
11152.20130412.2.15	1	373	1	333	SC	145
11152.20130412.2.16	1	428	1	417	SC	204
11152.20130412.2.17	1	389	1	400	SC	131
11152.20130412.2.18	1	NA	-1	-1	SC	127
11152.20130412.2.19	1	595	1	600	SC	138
11152.20130412.2.20	2	365	0	300	SC	111
11152.20130412.2.21	1	369	1	367	SC	113
11152.20130412.2.22	1	345	1	350	SC	116
11152.20130412.2.23	1	432	1	400	SC	133
11152.20130412.2.24	1	393	1	383	SC	202
11152.20130412.2.25	1	500	1	500	SC	202
11152.20130412.2.26	1	480	1	450	SC	117
11152.20130412.2.27	1	409	1	400	SC	202
11152.20130412.2.28	1	349	1	367	SC	115
11152.20130412.2.29	1	440	1	450	SC	124
11152.20130412.2.30	1	409	1	417	SC	142
11152.20130412.2.31	1	377	1	400	SC	139
11152.20130412.2.32	1	420	1	417	SC	144
11152.20130412.2.33	1	357	1	367	SC	204
11152.20130412.2.34	1	365	1	367	SC	149
11152.20130412.2.35	1	436	1	433	SC	130
11152.20130412.2.36	1	329	1	333	SC	203
11152.20130412.2.37	1	341	1	350	SC	204
11152.20130412.2.38	1	405	1	417	SC	204
11152.20130412.2.39	1	345	1	350	SC	150
11152.20130412.2.40	1	436	1	417	SC	135
11152.20130412.2.41	1	349	1	333	SC	119
11152.20130412.2.42	1	432	1	417	SC	134
11152.20130412.2.43	1	425	1	417	SC	204
11152.20130412.2.44	1	425	1	417	SC	114
11152.20130412.2.45	1	377	1	383	SC	126
11152.20130412.2.46	1	445	1	433	SC	203
11152.20130412.2.47	1	497	1	483	SC	128
11152.20130412.2.48	1	477	1	467	SC	146
11152.20130412.2.49	1	393	1	383	SC	121
11152.20130412.2.50	1	357	1	350	SC	203
11152.20130412.2.51	1	397	1	383	SC	132
11152.20130412.2.52	1	585	1	567	SC	201
11152.20130412.2.53	1	361	1	350	SC	203
11152.20130412.2.54	1	393	1	383	SC	203
11152.20130412.2.55	1	453	1	450	SC	122
11152.20130412.2.56	1	349	1	333	SC	129
11152.20130412.2.57	1	397	1	383	SC	112
11152.20130412.2.58	1	333	1	333	SC	141
11152.20130412.2.59	1	405	1	417	SC	136
11152.20130412.2.60	1	405	1	383	SC	137
11152.20130412.1.1	1	440	1	283	SC	127
11152.20130412.1.2	1	389	1	400	SC	118
11152.20130412.1.3	1	385	1	400	SC	143
11152.20130412.1.4	1	329	1	317	SC	112
11152.20130412.1.5	1	397	1	400	SC	203
11152.20130412.1.6	1	357	1	350	SC	132
11152.20130412.1.7	1	571	1	550	SC	136
11152.20130412.1.8	1	373	1	350	SC	201
11152.20130412.1.9	1	401	1	400	SC	122
11152.20130412.1.10	1	476	1	467	SC	202
11152.20130412.1.11	1	389	1	367	SC	203
11152.20130412.1.12	1	464	1	467	SC	139
11152.20130412.1.13	1	377	1	367	SC	130
11152.20130412.1.14	1	397	1	383	SC	123
11152.20130412.1.15	1	389	1	383	SC	140
11152.20130412.1.16	1	353	1	350	SC	201
11152.20130412.1.17	1	567	1	567	SC	204
11152.20130412.1.18	1	453	1	433	SC	111
11152.20130412.1.19	2	313	2	300	SC	129
11152.20130412.1.20	1	413	1	417	SC	204
11152.20130412.1.21	1	417	1	417	SC	116
11152.20130412.1.22	1	421	1	417	SC	149
11152.20130412.1.23	1	381	1	383	SC	146
11152.20130412.1.24	1	397	1	383	SC	141
11152.20130412.1.25	1	397	1	383	SC	126
11152.20130412.1.26	1	385	1	383	SC	142
11152.20130412.1.27	1	377	1	367	SC	203
11152.20130412.1.28	1	393	1	383	SC	138
11152.20130412.1.29	2	409	2	400	SC	203
11152.20130412.1.30	1	440	1	450	SC	201
11152.20130412.1.31	1	385	1	383	SC	202
11152.20130412.1.32	1	405	1	400	SC	120
11152.20130412.1.33	1	484	1	500	SC	204
11152.20130412.1.34	1	428	1	417	SC	144
11152.20130412.1.35	1	424	1	433	SC	125
11152.20130412.1.36	1	369	1	367	SC	117
11152.20130412.1.37	1	341	1	333	SC	114
11152.20130412.1.38	1	345	1	350	SC	202
11152.20130412.1.39	1	NA	1	500	SC	204
11152.20130412.1.40	1	389	1	383	SC	137
11152.20130412.1.41	1	405	1	417	SC	131
11152.20130412.1.42	1	496	1	500	SC	145
11152.20130412.1.43	1	361	1	367	SC	204
11152.20130412.1.44	1	377	1	383	SC	119
11152.20130412.1.45	1	349	1	367	SC	150
11152.20130412.1.46	1	357	1	367	SC	121
11152.20130412.1.47	1	397	1	400	SC	147
11152.20130412.1.48	1	361	1	383	SC	134
11152.20130412.1.49	1	523	1	533	SC	115
11152.20130412.1.50	1	373	1	383	SC	202
11152.20130412.1.51	1	393	1	367	SC	124
11152.20130412.1.52	1	373	1	350	SC	128
11152.20130412.1.53	1	621	1	567	SC	113
11152.20130412.1.54	1	433	1	417	SC	133
11152.20130412.1.55	1	377	1	367	SC	203
11152.20130412.1.56	1	405	1	400	SC	148
11152.20130412.1.57	1	405	1	383	SC	202
11152.20130412.1.58	1	369	1	350	SC	201
11152.20130412.1.59	1	369	1	367	SC	201
11152.20130412.1.60	1	477	1	467	SC	135
11149.20130329.2.1	1	357	1	133	JP	201
11149.20130329.2.2	1	309	1	300	JP	201
11149.20130329.2.3	2	349	1	417	JP	143
11149.20130329.2.4	1	261	1	267	JP	201
11149.20130329.2.5	1	325	1	317	JP	118
11149.20130329.2.6	1	273	1	283	JP	201
11149.20130329.2.7	1	305	1	300	JP	202
11149.20130329.2.8	-1	-1	-1	-1	JP	
11149.20130329.2.9	1	289	0	317	JP	140
11149.20130329.2.10	1	293	0	317	JP	148
11149.20130329.2.11	1	269	1	283	JP	123
11149.20130329.2.12	1	321	1	317	JP	125
11149.20130329.2.13	1	285	1	283	JP	202
11149.20130329.2.14	2	161	0	167	JP	147
11149.20130329.2.15	1	325	1	317	JP	145
11149.20130329.2.16	1	345	1	350	JP	204
11149.20130329.2.17	1	309	-1	-1	JP	131
11149.20130329.2.18	1	349	1	367	JP	127
11149.20130329.2.19	1	333	1	333	JP	138
11149.20130329.2.20	1	298	-1	-1	JP	111
11149.20130329.2.21	1	515	1	483	JP	113
11149.20130329.2.22	1	274	-1	-1	JP	116
11149.20130329.2.23	1	301	1	300	JP	133
11149.20130329.2.24	1	281	1	283	JP	202
11149.20130329.2.25	1	429	-1	-1	JP	202
11149.20130329.2.26	1	325	1	317	JP	117
11149.20130329.2.27	1	333	1	350	JP	202
11149.20130329.2.28	1	289	1	300	JP	115
11149.20130329.2.29	1	305	1	300	JP	124
11149.20130329.2.30	1	309	1	300	JP	142
11149.20130329.2.31	1	421	1	417	JP	139
11149.20130329.2.32	1	417	1	417	JP	144
11149.20130329.2.33	1	NA	1	383	JP	204
11149.20130329.2.34	1	325	1	317	JP	149
11149.20130329.2.35	1	325	1	317	JP	130
11149.20130329.2.36	1	337	1	333	JP	203
11149.20130329.2.37	1	305	1	283	JP	204
11149.20130329.2.38	1	381	1	400	JP	204
11149.20130329.2.39	1	329	1	333	JP	150
11149.20130329.2.40	1	428	1	483	JP	135
11149.20130329.2.41	-1	-1	-1	-1	JP	
11149.20130329.2.42	1	377	1	383	JP	134
11149.20130329.2.43	1	314	1	300	JP	204
11149.20130329.2.44	1	385	1	367	JP	114
11149.20130329.2.45	1	318	1	317	JP	126
11149.20130329.2.46	1	325	1	333	JP	203
11149.20130329.2.47	1	385	1	383	JP	128
11149.20130329.2.48	1	397	1	400	JP	146
11149.20130329.2.49	1	349	1	350	JP	121
11149.20130329.2.50	1	345	1	350	JP	203
11149.20130329.2.51	1	349	1	400	JP	132
11149.20130329.2.52	1	468	1	467	JP	201
11149.20130329.2.53	1	401	1	317	JP	203
11149.20130329.2.54	1	314	1	317	JP	203
11149.20130329.2.55	1	361	1	367	JP	122
11149.20130329.2.56	1	357	1	350	JP	129
11149.20130329.2.57	1	337	1	333	JP	112
11149.20130329.2.58	1	397	1	383	JP	141
11149.20130329.2.59	1	353	1	400	JP	136
11149.20130329.2.60	1	460	1	450	JP	137
11149.20130329.1.1	1	519	1	350	JP	127
11149.20130329.1.2	1	341	1	417	JP	118
11149.20130329.1.3	1	341	1	333	JP	143
11149.20130329.1.4	1	325	1	300	JP	112
11149.20130329.1.5	1	409	1	400	JP	203
11149.20130329.1.6	1	321	1	317	JP	132
11149.20130329.1.7	1	301	1	317	JP	136
11149.20130329.1.8	1	329	1	317	JP	201
11149.20130329.1.9	1	449	1	433	JP	122
11149.20130329.1.10	1	321	1	317	JP	202
11149.20130329.1.11	1	329	1	317	JP	203
11149.20130329.1.12	-1	-1	-1	-1	JP	
11149.20130329.1.13	1	393	1	383	JP	130
11149.20130329.1.14	1	317	1	333	JP	123
11149.20130329.1.15	1	NA	-1	-1	JP	140
11149.20130329.1.16	1	281	1	300	JP	201
11149.20130329.1.17	1	317	1	317	JP	204
11149.20130329.1.18	1	NA	1	300	JP	111
11149.20130329.1.19	1	306	1	317	JP	129
11149.20130329.1.20	1	318	1	333	JP	204
11149.20130329.1.21	1	246	1	267	JP	116
11149.20130329.1.22	1	294	1	300	JP	149
11149.20130329.1.23	1	377	1	367	JP	146
11149.20130329.1.24	1	306	1	300	JP	141
11149.20130329.1.25	1	440	1	450	JP	126
11149.20130329.1.26	1	325	1	333	JP	142
11149.20130329.1.27	1	282	1	300	JP	203
11149.20130329.1.28	1	341	1	350	JP	138
11149.20130329.1.29	1	405	1	417	JP	203
11149.20130329.1.30	1	476	1	467	JP	201
11149.20130329.1.31	1	325	-1	-1	JP	202
11149.20130329.1.32	1	298	-1	-1	JP	120
11149.20130329.1.33	1	337	1	333	JP	204
11149.20130329.1.34	1	286	1	317	JP	144
11149.20130329.1.35	1	377	1	383	JP	125
11149.20130329.1.36	1	298	1	300	JP	117
11149.20130329.1.37	1	341	1	350	JP	114
11149.20130329.1.38	1	397	1	383	JP	202
11149.20130329.1.39	1	369	1	367	JP	204
11149.20130329.1.40	1	329	1	317	JP	137
11149.20130329.1.41	1	281	1	283	JP	131
11149.20130329.1.42	1	325	1	317	JP	145
11149.20130329.1.43	1	321	1	317	JP	204
11149.20130329.1.44	1	349	1	350	JP	119
11149.20130329.1.45	1	393	1	383	JP	150
11149.20130329.1.46	-1	-1	-1	-1	JP	
11149.20130329.1.47	1	349	1	333	JP	147
11149.20130329.1.48	1	385	1	367	JP	134
11149.20130329.1.49	1	325	1	317	JP	115
11149.20130329.1.50	2	337	0	333	JP	202
11149.20130329.1.51	1	309	1	300	JP	124
11149.20130329.1.52	1	281	1	300	JP	128
11149.20130329.1.53	1	NA	1	333	JP	113
11149.20130329.1.54	1	290	1	317	JP	133
11149.20130329.1.55	1	302	1	317	JP	203
11149.20130329.1.56	1	274	-1	-1	JP	148
11149.20130329.1.57	1	310	1	317	JP	202
11149.20130329.1.58	1	290	1	300	JP	201
11149.20130329.1.59	1	341	1	350	JP	201
11149.20130329.1.60	1	270	1	317	JP	135
11148.20130321.2.1	1	369	-1	-1	JP	201
11148.20130321.2.2	1	329	1	333	JP	201
11148.20130321.2.3	1	361	1	367	JP	143
11148.20130321.2.4	1	318	1	317	JP	201
11148.20130321.2.5	1	365	1	367	JP	118
11148.20130321.2.6	1	357	1	367	JP	201
11148.20130321.2.7	1	325	1	333	JP	202
11148.20130321.2.8	1	341	1	350	JP	120
11148.20130321.2.9	1	349	1	350	JP	140
11148.20130321.2.10	1	329	1	333	JP	148
11148.20130321.2.11	1	329	1	333	JP	123
11148.20130321.2.12	1	349	1	350	JP	125
11148.20130321.2.13	1	301	1	300	JP	202
11148.20130321.2.14	1	333	1	333	JP	147
11148.20130321.2.15	1	365	1	367	JP	145
11148.20130321.2.16	1	349	1	333	JP	204
11148.20130321.2.17	1	337	1	350	JP	131
11148.20130321.2.18	1	329	1	333	JP	127
11148.20130321.2.19	1	329	1	333	JP	138
11148.20130321.2.20	1	333	1	317	JP	111
11148.20130321.2.21	1	306	1	300	JP	113
11148.20130321.2.22	2	270	2	283	JP	116
11148.20130321.2.23	1	318	1	317	JP	133
11148.20130321.2.24	1	302	1	317	JP	202
11148.20130321.2.25	1	290	1	317	JP	202
11148.20130321.2.26	1	314	1	333	JP	117
11148.20130321.2.27	1	306	1	317	JP	202
11148.20130321.2.28	1	329	1	350	JP	115
11148.20130321.2.29	1	341	1	367	JP	124
11148.20130321.2.30	1	321	1	317	JP	142
11148.20130321.2.31	1	325	1	350	JP	139
11148.20130321.2.32	1	310	1	333	JP	144
11148.20130321.2.33	1	345	1	367	JP	204
11148.20130321.2.34	1	306	1	317	JP	149
11148.20130321.2.35	1	341	1	350	JP	130
11148.20130321.2.36	1	321	1	333	JP	203
11148.20130321.2.37	1	333	1	350	JP	204
11148.20130321.2.38	1	337	1	350	JP	204
11148.20130321.2.39	1	314	1	333	JP	150
11148.20130321.2.40	1	349	1	350	JP	135
11148.20130321.2.41	1	397	1	400	JP	119
11148.20130321.2.42	1	329	1	317	JP	134
11148.20130321.2.43	1	329	1	317	JP	204
11148.20130321.2.44	1	302	1	300	JP	114
11148.20130321.2.45	1	310	1	333	JP	126
11148.20130321.2.46	1	302	1	317	JP	203
11148.20130321.2.47	1	310	1	333	JP	128
11148.20130321.2.48	2	314	2	333	JP	146
11148.20130321.2.49	1	361	1	367	JP	121
11148.20130321.2.50	1	321	1	300	JP	203
11148.20130321.2.51	1	361	1	367	JP	132
11148.20130321.2.52	1	357	1	367	JP	201
11148.20130321.2.53	1	373	1	367	JP	203
11148.20130321.2.54	1	349	1	333	JP	203
11148.20130321.2.55	1	349	1	333	JP	122
11148.20130321.2.56	1	337	1	333	JP	129
11148.20130321.2.57	1	349	1	350	JP	112
11148.20130321.2.58	1	424	1	433	JP	141
11148.20130321.2.59	1	333	1	350	JP	136
11148.20130321.2.60	1	325	1	317	JP	137
11148.20130321.1.1	1	673	1	417	JP	127
11148.20130321.1.2	1	465	1	467	JP	118
11148.20130321.1.3	1	401	1	400	JP	143
11148.20130321.1.4	1	373	1	383	JP	112
11148.20130321.1.5	1	373	1	383	JP	203
11148.20130321.1.6	1	365	1	383	JP	132
11148.20130321.1.7	1	333	1	350	JP	136
11148.20130321.1.8	1	337	1	350	JP	201
11148.20130321.1.9	1	424	1	433	JP	122
11148.20130321.1.10	1	365	1	367	JP	202
11148.20130321.1.11	1	321	1	333	JP	203
11148.20130321.1.12	1	341	1	367	JP	139
11148.20130321.1.13	1	321	1	333	JP	130
11148.20130321.1.14	1	349	1	367	JP	123
11148.20130321.1.15	1	488	1	517	JP	140
11148.20130321.1.16	1	349	1	383	JP	201
11148.20130321.1.17	1	345	1	367	JP	204
11148.20130321.1.18	1	353	1	350	JP	111
11148.20130321.1.19	1	325	1	350	JP	129
11148.20130321.1.20	1	341	1	350	JP	204
11148.20130321.1.21	2	302	2	300	JP	116
11148.20130321.1.22	1	345	1	333	JP	149
11148.20130321.1.23	1	369	1	367	JP	146
11148.20130321.1.24	1	365	1	367	JP	141
11148.20130321.1.25	1	373	1	367	JP	126
11148.20130321.1.26	1	349	1	350	JP	142
11148.20130321.1.27	1	353	1	350	JP	203
11148.20130321.1.28	1	416	1	417	JP	138
11148.20130321.1.29	1	642	1	650	JP	203
11148.20130321.1.30	1	377	1	383	JP	201
11148.20130321.1.31	1	341	1	350	JP	202
11148.20130321.1.32	1	353	1	350	JP	120
11148.20130321.1.33	1	361	1	367	JP	204
11148.20130321.1.34	1	321	1	333	JP	144
11148.20130321.1.35	1	345	1	350	JP	125
11148.20130321.1.36	1	357	1	367	JP	117
11148.20130321.1.37	1	353	1	333	JP	114
11148.20130321.1.38	1	329	1	333	JP	202
11148.20130321.1.39	1	329	1	317	JP	204
11148.20130321.1.40	1	381	1	400	JP	137
11148.20130321.1.41	1	353	1	367	JP	131
11148.20130321.1.42	1	306	1	317	JP	145
11148.20130321.1.43	1	341	1	350	JP	204
11148.20130321.1.44	1	341	1	350	JP	119
11148.20130321.1.45	1	345	1	350	JP	150
11148.20130321.1.46	1	318	1	333	JP	121
11148.20130321.1.47	1	353	1	367	JP	147
11148.20130321.1.48	1	341	1	350	JP	134
11148.20130321.1.49	1	329	1	350	JP	115
11148.20130321.1.50	1	349	1	350	JP	202
11148.20130321.1.51	1	345	1	350	JP	124
11148.20130321.1.52	1	365	1	367	JP	128
11148.20130321.1.53	1	341	1	333	JP	113
11148.20130321.1.54	1	302	1	317	JP	133
11148.20130321.1.55	1	314	1	317	JP	203
11148.20130321.1.56	1	405	1	417	JP	148
11148.20130321.1.57	1	333	1	350	JP	202
11148.20130321.1.58	1	405	1	417	JP	201
11148.20130321.1.59	1	357	1	383	JP	201
11148.20130321.1.60	2	357	2	350	JP	135
11147.20130312.2.1	1	337	1	117	SC	201
11147.20130312.2.2	1	298	1	317	SC	201
11147.20130312.2.3	1	302	1	317	SC	143
11147.20130312.2.4	1	310	1	333	SC	201
11147.20130312.2.5	1	345	1	367	SC	118
11147.20130312.2.6	1	373	1	483	SC	201
11147.20130312.2.7	1	314	1	333	SC	202
11147.20130312.2.8	1	306	1	317	SC	120
11147.20130312.2.9	1	298	1	317	SC	140
11147.20130312.2.10	1	329	1	333	SC	148
11147.20130312.2.11	1	329	1	350	SC	123
11147.20130312.2.12	1	329	1	333	SC	125
11147.20130312.2.13	1	318	1	317	SC	202
11147.20130312.2.14	1	377	1	383	SC	147
11147.20130312.2.15	1	314	1	333	SC	145
11147.20130312.2.16	1	345	1	350	SC	204
11147.20130312.2.17	1	385	1	383	SC	131
11147.20130312.2.18	1	329	1	333	SC	127
11147.20130312.2.19	1	329	1	333	SC	138
11147.20130312.2.20	1	357	1	333	SC	111
11147.20130312.2.21	1	306	1	300	SC	113
11147.20130312.2.22	1	341	1	350	SC	116
11147.20130312.2.23	1	278	1	300	SC	133
11147.20130312.2.24	1	325	1	350	SC	202
11147.20130312.2.25	1	306	1	317	SC	202
11147.20130312.2.26	1	318	1	333	SC	117
11147.20130312.2.27	1	420	1	433	SC	202
11147.20130312.2.28	1	321	1	333	SC	115
11147.20130312.2.29	1	298	1	317	SC	124
11147.20130312.2.30	1	361	1	350	SC	142
11147.20130312.2.31	1	310	1	317	SC	139
11147.20130312.2.32	1	353	1	367	SC	144
11147.20130312.2.33	1	310	1	333	SC	204
11147.20130312.2.34	1	294	1	317	SC	149
11147.20130312.2.35	1	294	1	317	SC	130
11147.20130312.2.36	1	310	1	333	SC	203
11147.20130312.2.37	1	325	1	350	SC	204
11147.20130312.2.38	1	311	1	333	SC	204
11147.20130312.2.39	1	302	1	317	SC	150
11147.20130312.2.40	1	547	1	550	SC	135
11147.20130312.2.41	1	329	1	333	SC	119
11147.20130312.2.42	1	314	1	333	SC	134
11147.20130312.2.43	1	333	1	350	SC	204
11147.20130312.2.44	1	306	1	300	SC	114
11147.20130312.2.45	1	222	1	217	SC	126
11147.20130312.2.46	1	274	1	267	SC	203
11147.20130312.2.47	1	369	1	367	SC	128
11147.20130312.2.48	1	321	1	317	SC	146
11147.20130312.2.49	1	298	1	300	SC	121
11147.20130312.2.50	1	321	1	317	SC	203
11147.20130312.2.51	1	444	1	400	SC	132
11147.20130312.2.52	1	369	1	350	SC	201
11147.20130312.2.53	1	361	1	333	SC	203
11147.20130312.2.54	1	301	1	300	SC	203
11147.20130312.2.55	1	337	1	333	SC	122
11147.20130312.2.56	1	321	1	317	SC	129
11147.20130312.2.57	1	345	1	333	SC	112
11147.20130312.2.58	1	309	1	317	SC	141
11147.20130312.2.59	1	309	1	317	SC	136
11147.20130312.2.60	1	333	1	333	SC	137
11147.20130312.1.1	2	412	2	167	SC	127
11147.20130312.1.2	1	440	1	433	SC	118
11147.20130312.1.3	1	385	1	383	SC	143
11147.20130312.1.4	1	385	1	367	SC	112
11147.20130312.1.5	1	337	1	333	SC	203
11147.20130312.1.6	1	417	1	400	SC	132
11147.20130312.1.7	1	321	1	317	SC	136
11147.20130312.1.8	1	321	1	317	SC	201
11147.20130312.1.9	1	357	1	367	SC	122
