trial	count_a	lat_a	count_m	lat_m	scorer	xdat	reason
10887.20121107.3.28	-1	NA	1	500	LR	130	first good sac has poor tracking ( 0.32 < 0.80 obvervedsamples/expected)
10887.20121107.3.29	1	545	1	500	LR	149	
10887.20121107.3.30	1	405	1	433	LR	203	
10887.20121107.3.31	1	450	1	483	LR	130	
10887.20121107.3.32	1	405	1	433	LR	149	
10887.20121107.3.33	-1	NA	1	533	LR	127	first good sac has poor tracking ( 0.24 < 0.80 obvervedsamples/expected)
10887.20121107.3.34	1	396	1	417	LR	150	
10887.20121107.3.35	1	653	1	683	LR	204	
10887.20121107.3.36	-1	NA	1	400	LR	148	first good sac has poor tracking ( 0.46 < 0.80 obvervedsamples/expected)
10887.20121107.3.37	1	376	1	400	LR	127	
10887.20121107.3.38	1	389	1	417	LR	204	
10887.20121107.3.39	1	365	1	400	LR	130	
10887.20121107.3.40	1	373	1	400	LR	150	
10887.20121107.3.41	1	418	1	450	LR	201	
10887.20121107.3.42	1	454	1	500	LR	201	
10887.20121107.2.1	1	411	1	333	LR	127	
10887.20121107.2.2	1	353	-1	-1	LR	147	
10887.20121107.2.3	-1	NA	-1	-1	LR	127	no good saccades
10887.20121107.2.4	-1	NA	1	417	LR	204	first good sac has poor tracking ( 0.73 < 0.80 obvervedsamples/expected)
10887.20121107.2.5	1	401	1	433	LR	150	
10887.20121107.2.6	-1	NA	1	367	LR	129	first good sac has poor tracking ( 0.47 < 0.80 obvervedsamples/expected)
10887.20121107.2.7	-1	NA	1	333	LR	150	first good sac has poor tracking ( 0.11 < 0.80 obvervedsamples/expected)
10887.20121107.2.8	-1	NA	-1	-1	LR	147	first good sac has poor tracking ( 0.50 < 0.80 obvervedsamples/expected)
10887.20121107.2.9	-1	NA	1	383	LR	203	first good sac has poor tracking ( 0.54 < 0.80 obvervedsamples/expected)
10887.20121107.2.10	-1	NA	1	383	LR	149	first good sac has poor tracking ( 0.48 < 0.80 obvervedsamples/expected)
10887.20121107.2.11	1	369	1	400	LR	130	
10887.20121107.2.12	1	365	1	400	LR	127	
10887.20121107.2.13	1	345	1	383	LR	201	
10887.20121107.2.14	-1	NA	1	400	LR	202	first good sac has poor tracking ( 0.55 < 0.80 obvervedsamples/expected)
10887.20121107.2.15	1	365	1	400	LR	203	
10887.20121107.2.16	-1	NA	1	417	LR	148	first good sac has poor tracking ( 0.75 < 0.80 obvervedsamples/expected)
10887.20121107.2.17	1	453	1	467	LR	148	
10887.20121107.2.18	1	385	1	417	LR	204	
10887.20121107.2.19	1	414	1	450	LR	148	
10887.20121107.2.20	1	393	1	433	LR	127	
10887.20121107.2.21	-1	NA	1	417	LR	129	first good sac has poor tracking ( 0.48 < 0.80 obvervedsamples/expected)
10887.20121107.2.22	1	475	1	500	LR	128	
10887.20121107.2.23	1	361	1	400	LR	130	
10887.20121107.2.24	-1	NA	1	383	LR	204	first good sac has poor tracking ( 0.44 < 0.80 obvervedsamples/expected)
10887.20121107.2.25	-1	NA	1	417	LR	149	first good sac has poor tracking ( 0.78 < 0.80 obvervedsamples/expected)
10887.20121107.2.26	1	413	1	450	LR	149	
10887.20121107.2.27	1	437	1	467	LR	204	
10887.20121107.2.28	-1	NA	1	517	LR	128	no good saccades
10887.20121107.2.29	-1	NA	1	367	LR	130	first good sac has poor tracking ( 0.78 < 0.80 obvervedsamples/expected)
10887.20121107.2.30	1	381	1	400	LR	150	
10887.20121107.2.31	1	579	1	583	LR	201	
10887.20121107.2.32	1	378	1	417	LR	201	
10887.20121107.2.33	1	368	1	400	LR	147	
10887.20121107.2.34	-1	NA	1	517	LR	129	first good sac has poor tracking ( 0.44 < 0.80 obvervedsamples/expected)
10887.20121107.2.35	-1	NA	1	450	LR	202	moving (4.297 px/60Hz) before target onset
10887.20121107.2.36	-1	NA	1	417	LR	202	first good sac has poor tracking ( 0.50 < 0.80 obvervedsamples/expected)
10887.20121107.2.37	1	471	1	500	LR	130	
10887.20121107.2.38	1	358	1	400	LR	147	
10887.20121107.2.39	-1	NA	-1	-1	LR	128	average fixpos(225.300000) is off from baseline(130.500000)!
