subj,date,trial,sac.type,score,lat
10216,20100202,35,vgs,1,200
10216,20100202,37,anti,1,283
10216,20100202,39,anti,1,200
10216,20100202,40,anti,1,283
10216,20100202,41,vgs,1,233
10216,20100202,43,vgs,1,200
10216,20100202,44,vgs,1,267
10216,20100202,46,anti,1,283
10216,20100202,47,vgs,1,267
10217,20051108,1,vgs,1,250
10217,20051108,3,anti,1,317
10217,20051108,4,anti,1,333
10217,20051108,6,vgs,1,250
10217,20051108,9,anti,1,350
10217,20051108,10,anti,2,200
10217,20051108,11,anti,2,150
10217,20051108,12,anti,2,300
10217,20051108,13,anti,1,217
10217,20051108,15,anti,1,517
10217,20051108,18,anti,1,633
10217,20051108,19,vgs,1,233
10217,20051108,20,vgs,1,233
10217,20051108,22,vgs,1,250
10217,20051108,24,vgs,1,350
10217,20051108,25,anti,1,467
10217,20051108,26,vgs,0,500
10217,20051108,27,vgs,1,183
10217,20051108,28,vgs,1,383
10217,20051108,29,anti,2,333
10217,20051108,32,vgs,1,517
10217,20051108,34,vgs,1,200
10217,20051108,36,anti,2,200
10217,20051108,37,anti,2,117
10217,20051108,38,vgs,1,200
10217,20051108,39,anti,2,183
10217,20051108,43,vgs,1,283
10217,20051108,44,vgs,1,150
10217,20051108,45,vgs,1,200
10217,20051108,46,vgs,1,217
10217,20051108,47,anti,2,167
10217,20070515,2,anti,1,200
10217,20070515,3,anti,1,550
10217,20070515,4,anti,1,317
10217,20070515,5,anti,1,317
10217,20070515,7,anti,1,367
10217,20070515,9,vgs,1,667
10217,20070515,10,vgs,1,300
10217,20070515,11,vgs,1,167
10217,20070515,13,vgs,1,283
10217,20070515,15,vgs,1,167
10217,20070515,18,vgs,1,317
10217,20070515,19,anti,1,333
10217,20070515,20,anti,1,367
10217,20070515,22,vgs,0,300
10217,20070515,24,anti,1,533
10217,20070515,26,vgs,1,283
10217,20070515,28,vgs,1,633
10217,20070515,29,anti,2,167
10217,20070515,30,anti,1,367
10217,20070515,32,vgs,1,350
10217,20070515,33,anti,1,417
10217,20070515,35,anti,1,383
10217,20070515,40,vgs,1,383
10217,20070515,41,vgs,1,550
10217,20070515,43,vgs,1,350
10217,20070515,44,anti,0,250
10217,20070515,48,vgs,0,533
10217,20080314,1,anti,1,317
10217,20080314,3,anti,1,117
10217,20080314,4,anti,1,233
10217,20080314,6,anti,1,317
10217,20080314,7,vgs,1,283
10217,20080314,8,vgs,1,500
10217,20080314,21,vgs,1,700
10217,20080314,23,vgs,1,433
10217,20080314,27,vgs,1,417
10217,20080314,29,anti,1,267
10217,20080314,31,anti,0,100
10217,20080314,33,vgs,1,333
10217,20080314,34,anti,1,367
10217,20080314,40,anti,0,167
10217,20080314,47,anti,1,950
10217,20080314,48,vgs,1,233
10217,20090410,1,anti,1,217
10217,20090410,2,anti,0,367
10217,20090410,4,anti,1,250
10217,20090410,5,vgs,1,233
10217,20090410,7,vgs,1,200
10217,20090410,8,vgs,1,283
10217,20090410,9,anti,1,300
10217,20090410,11,anti,1,333
10217,20090410,14,vgs,1,333
10217,20090410,17,vgs,1,217
10217,20090410,19,vgs,1,200
10217,20090410,20,vgs,1,150
10217,20090410,23,anti,1,217
10217,20090410,24,vgs,1,217
10217,20090410,26,anti,1,217
10217,20090410,27,anti,1,333
10217,20090410,30,anti,1,350
10217,20090410,31,vgs,1,133
10217,20090410,32,vgs,1,283
10217,20090410,34,anti,2,367
10217,20090410,35,vgs,1,233
10217,20090410,36,anti,2,133
10217,20090410,39,vgs,0,483
10217,20090410,40,anti,2,200
10217,20090410,44,anti,1,350
10217,20090410,46,vgs,1,417
10217,20090410,47,vgs,1,250
10217,20090410,48,anti,2,150
10217,20100316,2,anti,1,250
10217,20100316,3,vgs,1,217
10217,20100316,5,anti,1,233
10217,20100316,6,anti,1,317
10217,20100316,8,anti,1,217
10217,20100316,9,vgs,1,283
10217,20100316,10,vgs,1,133
10217,20100316,11,anti,2,183
10217,20100316,12,anti,1,283
10217,20100316,13,vgs,1,250
10217,20100316,15,anti,1,300
10217,20100316,16,vgs,1,333
10217,20100316,17,vgs,1,383
10217,20100316,18,vgs,1,183
10217,20100316,22,vgs,1,133
10217,20100316,23,vgs,0,67
10217,20100316,27,vgs,1,250
10217,20100316,28,anti,2,367
10217,20100316,30,anti,1,333
10217,20100316,33,vgs,1,133
10217,20100316,36,anti,1,317
10217,20100316,37,vgs,1,800
10217,20100316,40,vgs,1,250
10217,20100316,42,anti,2,300
10217,20100316,44,vgs,1,267
10217,20100316,47,vgs,1,217
10217,20100316,48,anti,1,350
10218,20051111,2,anti,1,383
10218,20051111,3,anti,1,517
10218,20051111,4,anti,2,300
10218,20051111,5,vgs,1,183
10218,20051111,8,anti,1,517
10218,20051111,10,anti,1,367
10218,20051111,11,vgs,1,183
10218,20051111,12,anti,2,150
10218,20051111,15,vgs,1,150
10218,20051111,16,vgs,1,183
10218,20051111,17,anti,2,267
10218,20051111,19,anti,1,683
10218,20051111,20,vgs,1,283
10218,20051111,21,vgs,1,433
10218,20051111,22,anti,1,467
10218,20051111,24,vgs,1,367
10218,20051111,25,anti,0,167
10218,20051111,28,anti,1,233
10218,20051111,29,anti,1,417
10218,20051111,31,vgs,1,250
10218,20051111,33,anti,2,150
10218,20051111,37,vgs,1,133
10218,20051111,39,vgs,1,150
10218,20051111,40,anti,1,850
10218,20051111,41,vgs,1,200
10218,20051111,42,vgs,1,217
10218,20051111,45,vgs,1,317
10218,20051111,46,anti,1,367
10218,20051111,47,anti,2,200
10218,20061206,2,vgs,1,250
10218,20061206,3,anti,1,417
10218,20061206,4,vgs,1,300
10218,20061206,5,anti,1,383
10218,20061206,6,anti,2,233
10218,20061206,8,anti,1,367
10218,20061206,9,anti,2,133
10218,20061206,10,anti,1,267
10218,20061206,11,anti,1,333
10218,20061206,12,anti,1,517
10218,20061206,15,vgs,1,267
10218,20061206,21,vgs,1,150
10218,20061206,22,anti,1,517
10218,20061206,24,vgs,1,200
10218,20061206,26,anti,2,183
10218,20061206,27,vgs,1,717
10218,20061206,28,vgs,1,467
10218,20061206,34,vgs,1,417
10218,20061206,35,anti,0,600
10218,20061206,36,vgs,1,783
10218,20061206,37,vgs,1,267
10218,20061206,38,anti,2,150
10218,20061206,39,anti,2,183
10218,20061206,40,anti,1,333
10218,20061206,41,vgs,1,417
10218,20061206,44,vgs,1,100
10218,20061206,45,anti,1,450
10218,20061206,48,vgs,1,333
10218,20070922,2,anti,1,233
10218,20070922,3,vgs,1,233
10218,20070922,4,vgs,1,317
10218,20070922,5,anti,1,450
10218,20070922,7,vgs,1,167
10218,20070922,8,vgs,1,367
10218,20070922,9,vgs,1,150
10218,20070922,10,anti,1,450
10218,20070922,11,vgs,1,383
10218,20070922,13,vgs,1,433
10218,20070922,14,anti,1,767
10218,20070922,15,anti,1,400
10218,20070922,21,vgs,1,300
10218,20070922,23,anti,1,517
10218,20070922,25,anti,1,350
10218,20070922,27,vgs,1,267
10218,20070922,29,vgs,1,650
10218,20070922,30,anti,1,533
10218,20070922,32,anti,1,367
10218,20070922,35,anti,1,433
10218,20070922,36,vgs,1,550
10218,20070922,37,anti,1,417
10218,20070922,38,anti,1,350
10218,20070922,39,anti,1,333
10218,20070922,40,vgs,0,433
10218,20070922,41,anti,2,200
10218,20070922,42,vgs,1,850
10218,20070922,43,vgs,1,150
10218,20070922,44,vgs,1,717
10218,20070922,46,anti,1,383
10218,20070922,47,vgs,1,317
10218,20080620,2,anti,1,217
10218,20080620,4,anti,1,300
10218,20080620,5,vgs,1,150
10218,20080620,6,anti,1,483
10218,20080620,12,anti,1,283
10218,20080620,13,vgs,0,517
10218,20080620,15,anti,2,183
10218,20080620,17,vgs,1,200
10218,20080620,18,vgs,1,150
10218,20080620,19,anti,1,233
10218,20080620,21,vgs,1,317
10218,20080620,22,vgs,1,183
10218,20080620,24,vgs,1,167
10218,20080620,25,vgs,1,667
10218,20080620,26,anti,2,150
10218,20080620,31,vgs,0,567
10218,20080620,32,vgs,1,133
10218,20080620,35,vgs,1,200
10218,20080620,37,anti,2,150
10218,20080620,40,anti,1,300
10218,20080620,43,vgs,1,200
10218,20080620,47,anti,1,400
10218,20100619,1,anti,1,83
10218,20100619,2,anti,1,183
10218,20100619,4,anti,1,167
10218,20100619,5,anti,1,183
10218,20100619,6,vgs,1,117
10218,20100619,7,vgs,1,133
10218,20100619,9,vgs,1,150
10218,20100619,10,anti,1,233
10218,20100619,11,vgs,1,217
10218,20100619,12,anti,0,100
10218,20100619,13,anti,2,150
10218,20100619,14,vgs,1,133
10218,20100619,15,vgs,1,133
10218,20100619,17,anti,1,183
10218,20100619,20,vgs,1,167
10218,20100619,24,vgs,1,133
10218,20100619,25,anti,1,167
10218,20100619,27,anti,1,217
10218,20100619,28,anti,2,117
10218,20100619,30,anti,1,167
10218,20100619,31,vgs,1,150
10218,20100619,32,vgs,1,200
10218,20100619,33,anti,1,200
10218,20100619,35,vgs,1,250
10218,20100619,36,vgs,1,167
10218,20100619,37,anti,0,133
10218,20100619,38,anti,2,267
10218,20100619,44,vgs,1,183
10218,20100619,46,vgs,1,217
10218,20100619,47,vgs,1,200
10220,20051115,1,vgs,1,133
10220,20051115,2,vgs,1,100
10220,20051115,4,vgs,1,267
10220,20051115,6,vgs,0,300
10220,20051115,8,vgs,1,133
10220,20051115,11,anti,0,167
10220,20051115,12,anti,2,267
10220,20051115,13,anti,2,150
10220,20051115,16,vgs,1,200
10220,20051115,17,anti,1,250
10220,20051115,18,anti,2,233
10220,20051115,19,anti,2,133
10220,20051115,21,vgs,1,117
10220,20051115,24,anti,1,217
10220,20051115,25,vgs,1,150
10220,20051115,27,anti,1,233
10220,20051115,28,anti,2,117
10220,20051115,29,anti,1,350
10220,20051115,30,vgs,1,233
10220,20051115,31,anti,2,300
10220,20051115,32,anti,1,300
10220,20051115,35,anti,2,183
10220,20051115,36,vgs,1,150
10220,20051115,37,vgs,1,50
10220,20051115,40,anti,1,250
10220,20051115,41,vgs,1,117
10220,20051115,42,vgs,1,133
10220,20051115,43,vgs,1,150
10220,20051115,44,anti,1,317
10220,20051115,45,vgs,1,167
10220,20051115,46,anti,2,133
10220,20051115,47,vgs,1,117
10220,20071101,1,anti,1,250
10220,20071101,2,anti,0,117
10220,20071101,7,anti,1,333
10220,20071101,8,anti,0,183
10220,20071101,9,vgs,1,167
10220,20071101,10,vgs,1,150
10220,20071101,12,anti,1,200
10220,20071101,13,anti,1,217
10220,20071101,14,anti,1,250
10220,20071101,15,vgs,1,217
10220,20071101,17,vgs,1,183
10220,20071101,18,vgs,1,167
10220,20071101,20,vgs,1,167
10220,20071101,23,anti,1,333
10220,20071101,24,anti,1,200
10220,20071101,25,vgs,1,117
10220,20071101,26,vgs,1,167
10220,20071101,27,vgs,1,167
10220,20071101,29,vgs,1,183
10220,20071101,30,vgs,1,133
10220,20071101,31,vgs,1,183
10220,20071101,32,anti,2,150
10220,20071101,34,anti,2,133
10220,20071101,35,vgs,1,200
10220,20071101,36,anti,1,233
10220,20071101,39,vgs,1,333
10220,20071101,40,vgs,0,167
10220,20071101,41,anti,1,250
10220,20071101,42,anti,1,317
10220,20071101,46,vgs,1,233
10220,20071101,48,anti,1,250
10220,20081110,1,vgs,1,0
10220,20081110,7,vgs,1,267
10220,20081110,8,anti,1,200
10220,20081110,10,vgs,1,117
10220,20081110,13,anti,1,233
10220,20081110,14,vgs,1,250
10220,20081110,15,vgs,1,267
10220,20081110,17,vgs,1,300
10220,20081110,18,anti,1,300
10220,20081110,20,anti,2,133
10220,20081110,21,anti,2,150
10220,20081110,22,anti,2,150
10220,20081110,24,anti,1,950
10220,20081110,25,vgs,1,400
10220,20081110,26,anti,1,200
10220,20081110,27,anti,1,250
10220,20081110,28,anti,1,300
10220,20081110,29,vgs,1,367
10220,20081110,31,anti,1,300
10220,20081110,32,vgs,0,433
10220,20081110,34,anti,2,250
10220,20081110,35,anti,1,383
10220,20081110,37,vgs,1,250
10220,20081110,38,anti,1,317
10220,20081110,39,vgs,1,250
10220,20081110,41,anti,1,233
10220,20081110,42,vgs,1,250
10220,20081110,44,vgs,1,150
10220,20081110,45,anti,2,200
10220,20081110,46,vgs,1,167
10220,20081110,48,vgs,1,283
10220,20091121,2,anti,1,200
10220,20091121,3,anti,1,183
10220,20091121,6,anti,1,217
10220,20091121,8,vgs,1,200
10220,20091121,9,vgs,1,133
10220,20091121,10,anti,1,183
10220,20091121,12,vgs,1,150
10220,20091121,13,vgs,1,150
10220,20091121,15,vgs,1,100
10220,20091121,16,anti,2,150
10220,20091121,17,anti,2,250
10220,20091121,18,anti,1,217
10220,20091121,19,anti,1,383
10220,20091121,20,vgs,1,167
10220,20091121,23,anti,1,300
10220,20091121,24,anti,1,333
10220,20091121,25,vgs,1,217
10220,20091121,27,anti,1,217
10220,20091121,28,anti,1,83
10220,20091121,29,vgs,1,200
10220,20091121,32,vgs,1,200
10220,20091121,35,anti,1,317
10220,20091121,36,anti,1,200
10220,20091121,39,vgs,1,200
10220,20091121,42,vgs,1,133
10220,20091121,44,anti,1,250
10220,20091121,45,vgs,1,167
10221,20051115,2,vgs,1,183
10221,20051115,4,anti,1,233
10221,20051115,5,anti,1,217
10221,20051115,6,vgs,1,117
10221,20051115,7,anti,1,183
10221,20051115,8,anti,1,200
10221,20051115,9,anti,2,117
10221,20051115,11,vgs,1,167
10221,20051115,13,anti,1,283
10221,20051115,15,vgs,1,183
10221,20051115,16,vgs,1,133
10221,20051115,18,vgs,1,117
10221,20051115,19,vgs,1,133
10221,20051115,20,vgs,1,117
10221,20051115,21,anti,1,250
10221,20051115,22,anti,1,283
10221,20051115,23,anti,1,117
10221,20051115,25,anti,1,217
10221,20051115,26,vgs,1,150
